Owner/Repo,PR Number,agent,html_url,Issue Type,Severity,Message,File Name,StartLine,EndLine,Rule,additions,deletions,changed_files,changed_loc
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Fix this call; Previous type checks suggest that ""additional_scope"" has type Optional[Scope] and it is not callable.",PR_sentry-python_4459:sentry_sdk/scope.py,351,351,python:S5864,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""kwargs"".",PR_sentry-python_4459:sentry_sdk/scope.py,475,475,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""args"".",PR_sentry-python_4459:sentry_sdk/scope.py,475,475,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""kwargs"".",PR_sentry-python_4459:sentry_sdk/scope.py,497,497,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""args"".",PR_sentry-python_4459:sentry_sdk/scope.py,497,497,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""kwargs"".",PR_sentry-python_4459:sentry_sdk/scope.py,539,539,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""args"".",PR_sentry-python_4459:sentry_sdk/scope.py,539,539,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 29 to the 15 allowed.,PR_sentry-python_4459:sentry_sdk/scope.py,575,575,python:S3776,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""args"".",PR_sentry-python_4459:sentry_sdk/scope.py,576,576,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""args"".",PR_sentry-python_4459:sentry_sdk/scope.py,1002,1002,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""args"".",PR_sentry-python_4459:sentry_sdk/scope.py,1016,1016,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""kwargs"".",PR_sentry-python_4459:sentry_sdk/scope.py,1016,1016,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""args"".",PR_sentry-python_4459:sentry_sdk/scope.py,1025,1025,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""kwargs"".",PR_sentry-python_4459:sentry_sdk/scope.py,1025,1025,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""options"".",PR_sentry-python_4459:sentry_sdk/scope.py,1082,1082,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""hint"".",PR_sentry-python_4459:sentry_sdk/scope.py,1082,1082,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""hint"".",PR_sentry-python_4459:sentry_sdk/scope.py,1088,1088,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""options"".",PR_sentry-python_4459:sentry_sdk/scope.py,1088,1088,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""hint"".",PR_sentry-python_4459:sentry_sdk/scope.py,1112,1112,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""options"".",PR_sentry-python_4459:sentry_sdk/scope.py,1112,1112,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""options"".",PR_sentry-python_4459:sentry_sdk/scope.py,1118,1118,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""hint"".",PR_sentry-python_4459:sentry_sdk/scope.py,1118,1118,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""hint"".",PR_sentry-python_4459:sentry_sdk/scope.py,1124,1124,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""options"".",PR_sentry-python_4459:sentry_sdk/scope.py,1124,1124,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""hint"".",PR_sentry-python_4459:sentry_sdk/scope.py,1130,1130,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""options"".",PR_sentry-python_4459:sentry_sdk/scope.py,1130,1130,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""hint"".",PR_sentry-python_4459:sentry_sdk/scope.py,1136,1136,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""options"".",PR_sentry-python_4459:sentry_sdk/scope.py,1136,1136,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""hint"".",PR_sentry-python_4459:sentry_sdk/scope.py,1142,1142,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""options"".",PR_sentry-python_4459:sentry_sdk/scope.py,1142,1142,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""hint"".",PR_sentry-python_4459:sentry_sdk/scope.py,1150,1150,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""hint"".",PR_sentry-python_4459:sentry_sdk/scope.py,1170,1170,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""options"".",PR_sentry-python_4459:sentry_sdk/scope.py,1170,1170,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,PR_sentry-python_4459:sentry_sdk/scope.py,1284,1284,python:S3776,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 135 to the 15 allowed.,PR_sentry-python_4459:sentry_sdk/serializer.py,94,94,python:S3776,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,77,77,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""kwargs"".",PR_sentry-python_4459:sentry_sdk/tracing.py,87,87,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,102,102,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,105,105,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,108,108,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,111,111,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,126,126,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,129,129,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,132,132,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,135,135,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this function is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,535,535,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this function is empty, or complete the implementation.",PR_sentry-python_4459:sentry_sdk/tracing.py,539,539,python:S1186,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 32 to the 15 allowed.,PR_sentry-python_4459:sentry_sdk/tracing_utils.py,179,179,python:S3776,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_sentry-python_4459:sentry_sdk/tracing_utils.py,801,801,python:S3776,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""timeout"".",PR_sentry-python_4459:sentry_sdk/transport.py,99,99,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""callback"".",PR_sentry-python_4459:sentry_sdk/transport.py,100,100,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""reason"".",PR_sentry-python_4459:sentry_sdk/transport.py,121,121,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""data_category"".",PR_sentry-python_4459:sentry_sdk/transport.py,122,122,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""item"".",PR_sentry-python_4459:sentry_sdk/transport.py,123,123,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""quantity"".",PR_sentry-python_4459:sentry_sdk/transport.py,125,125,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 23 to the 15 allowed.,PR_sentry-python_4459:sentry_sdk/transport.py,588,588,python:S3776,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 25 to the 15 allowed.,PR_sentry-python_4459:sentry_sdk/transport.py,738,738,python:S3776,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_sentry-python_4459:sentry_sdk/utils.py,927,927,python:S3776,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""tp"".",PR_sentry-python_4459:sentry_sdk/utils.py,1673,1673,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,"Remove the unused function parameter ""mod_name"".",PR_sentry-python_4459:sentry_sdk/utils.py,1754,1754,python:S1172,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Change this argument; Function ""set_tags"" expects a different type",PR_sentry-python_4459:tests/test_scope.py,867,867,python:S5655,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Change this argument; Function ""set_tags"" expects a different type",PR_sentry-python_4459:tests/test_scope.py,872,872,python:S5655,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Change this argument; Function ""set_tags"" expects a different type",PR_sentry-python_4459:tests/test_scope.py,881,881,python:S5655,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Change this argument; Function ""set_tags"" expects a different type",PR_sentry-python_4459:tests/test_scope.py,969,976,python:S5655,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,Replace this generic exception class with a more specific one.,PR_sentry-python_4459:tests/test_scope.py,997,997,python:S112,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""BadObject()"" 4 times.",PR_sentry-python_4459:tests/test_scope.py,1000,1000,python:S1192,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,MAJOR,Replace this generic exception class with a more specific one.,PR_sentry-python_4459:tests/test_scope.py,1021,1021,python:S112,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Change this argument; Function ""set_tags"" expects a different type",PR_sentry-python_4459:tests/test_scope.py,1029,1033,python:S5655,272.0,27.0,13.0,299.0
getsentry/sentry-python,4459,Cursor,https://github.com/getsentry/sentry-python/pull/4459,CODE_SMELL,CRITICAL,"Change this argument; Function ""is_sentry_url"" expects a different type",PR_sentry-python_4459:tests/test_utils.py,622,622,python:S5655,272.0,27.0,13.0,299.0
WorkflowAI/WorkflowAI,538,Cursor,https://github.com/WorkflowAI/WorkflowAI/pull/538,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""/_/api/keys/test_key_id"" 3 times.",PR_WorkflowAI_538:api/api/routers/api_keys_test.py,82,82,python:S1192,108.0,3.0,2.0,111.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""os.environ"" 7 times.",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,20,20,python:S1192,68.0,109.0,1.0,177.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""source_file.client.configure_custom_http_proxy"" 5 times.",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,20,20,python:S1192,68.0,109.0,1.0,177.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,MINOR,"Remove the unused local variable ""client"".",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,21,21,python:S1481,68.0,109.0,1.0,177.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""https://example.com/test.csv"" 5 times.",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,22,22,python:S1192,68.0,109.0,1.0,177.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""/tmp/test_cert.pem"" 6 times.",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,37,37,python:S1192,68.0,109.0,1.0,177.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,MINOR,"Remove the unused local variable ""client"".",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,39,39,python:S1481,68.0,109.0,1.0,177.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,MINOR,"Remove the unused local variable ""client"".",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,51,51,python:S1481,68.0,109.0,1.0,177.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,MINOR,"Remove the unused local variable ""client"".",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,60,60,python:S1481,68.0,109.0,1.0,177.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""http://proxy.test.com:8080"" 4 times.",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,66,66,python:S1192,68.0,109.0,1.0,177.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,MINOR,"Remove the unused local variable ""client"".",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,72,72,python:S1481,68.0,109.0,1.0,177.0
airbytehq/airbyte,62455,Devin,https://github.com/airbytehq/airbyte/pull/62455,CODE_SMELL,MINOR,"Remove the unused local variable ""result_path"".",PR_airbyte_62455:airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,92,92,python:S1481,68.0,109.0,1.0,177.0
appdotbuild/agent,311,Devin,https://github.com/appdotbuild/agent/pull/311,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""No active FSM session"" 6 times.",PR_agent_311:agent/api/fsm_tools.py,160,160,python:S1192,3.0,3.0,1.0,6.0
appdotbuild/agent,311,Devin,https://github.com/appdotbuild/agent/pull/311,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_agent_311:agent/api/fsm_tools.py,341,341,python:S1135,3.0,3.0,1.0,6.0
appdotbuild/agent,311,Devin,https://github.com/appdotbuild/agent/pull/311,CODE_SMELL,MAJOR,Remove this assignment to local variable 'app'; the value is never used.,PR_agent_311:agent/api/fsm_tools.py,347,347,python:S1854,3.0,3.0,1.0,6.0
appdotbuild/agent,311,Devin,https://github.com/appdotbuild/agent/pull/311,BUG,MAJOR,Refactor this loop to do more than one iteration.,PR_agent_311:agent/api/fsm_tools.py,435,435,python:S1751,3.0,3.0,1.0,6.0
appdotbuild/agent,311,Devin,https://github.com/appdotbuild/agent/pull/311,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 42 to the 15 allowed.,PR_agent_311:agent/trpc_agent/agent_session.py,100,100,python:S3776,3.0,3.0,1.0,6.0
appdotbuild/agent,311,Devin,https://github.com/appdotbuild/agent/pull/311,CODE_SMELL,MAJOR,Remove this commented out code.,PR_agent_311:agent/trpc_agent/agent_session.py,317,317,python:S125,3.0,3.0,1.0,6.0
appdotbuild/agent,311,Devin,https://github.com/appdotbuild/agent/pull/311,CODE_SMELL,MAJOR,Remove this commented out code.,PR_agent_311:agent/trpc_agent/agent_session.py,325,325,python:S125,3.0,3.0,1.0,6.0
appdotbuild/agent,311,Devin,https://github.com/appdotbuild/agent/pull/311,CODE_SMELL,MAJOR,Remove this assignment to local variable 'model_params'; the value is never used.,PR_agent_311:agent/trpc_agent/application.py,142,142,python:S1854,3.0,3.0,1.0,6.0
reflex-dev/reflex-web,1531,Devin,https://github.com/reflex-dev/reflex-web/pull/1531,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""xl:flex hidden"" 3 times.",PR_reflex-web_1531:pcweb/components/docpage/navbar/navbar.py,509,509,python:S1192,6.0,6.0,1.0,12.0
reflex-dev/reflex-web,1533,Devin,https://github.com/reflex-dev/reflex-web/pull/1533,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""xl:flex hidden"" 3 times.",PR_reflex-web_1533:pcweb/components/docpage/navbar/navbar.py,509,509,python:S1192,12.0,10.0,1.0,22.0
marimo-team/marimo,3768,Devin,https://github.com/marimo-team/marimo/pull/3768,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_marimo_3768:marimo/_ast/cell.py,319,319,python:S1135,25.0,4.0,2.0,29.0
marimo-team/marimo,3768,Devin,https://github.com/marimo-team/marimo/pull/3768,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,PR_marimo_3768:marimo/_ast/codegen.py,165,165,python:S3776,25.0,4.0,2.0,29.0
marimo-team/marimo,3768,Devin,https://github.com/marimo-team/marimo/pull/3768,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""hello%20world"" 3 times.",PR_marimo_3768:tests/_output/test_output_utils.py,37,37,python:S1192,25.0,4.0,2.0,29.0
marimo-team/marimo,3768,Devin,https://github.com/marimo-team/marimo/pull/3768,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""hello world"" 3 times.",PR_marimo_3768:tests/_output/test_output_utils.py,37,37,python:S1192,25.0,4.0,2.0,29.0
marimo-team/marimo,3768,Devin,https://github.com/marimo-team/marimo/pull/3768,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""!@#$%^&*()"" 4 times.",PR_marimo_3768:tests/_output/test_output_utils.py,40,40,python:S1192,25.0,4.0,2.0,29.0
marimo-team/marimo,3768,Devin,https://github.com/marimo-team/marimo/pull/3768,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""~.!'()"" 5 times.",PR_marimo_3768:tests/_output/test_output_utils.py,43,43,python:S1192,25.0,4.0,2.0,29.0
marimo-team/marimo,3768,Devin,https://github.com/marimo-team/marimo/pull/3768,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""y / x"" 6 times.",PR_marimo_3768:tests/_runtime/test_trace.py,28,28,python:S1192,25.0,4.0,2.0,29.0
crewAIInc/crewAI,1899,Devin,https://github.com/crewAIInc/crewAI/pull/1899,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.,PR_crewAI_1899:src/crewai/llm.py,166,166,python:S3776,193.0,49.0,7.0,242.0
crewAIInc/crewAI,1814,Devin,https://github.com/crewAIInc/crewAI/pull/1814,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Analyze data"" 5 times.",PR_crewAI_1814:tests/crew_test.py,1982,1982,python:S1192,503.0,14.0,4.0,517.0
crewAIInc/crewAI,1814,Devin,https://github.com/crewAIInc/crewAI/pull/1814,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Analysis results"" 4 times.",PR_crewAI_1814:tests/crew_test.py,1991,1991,python:S1192,503.0,14.0,4.0,517.0
crewAIInc/crewAI,1814,Devin,https://github.com/crewAIInc/crewAI/pull/1814,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Test output"" 9 times.",PR_crewAI_1814:tests/task_test.py,885,885,python:S1192,503.0,14.0,4.0,517.0
crewAIInc/crewAI,2352,Devin,https://github.com/crewAIInc/crewAI/pull/2352,CODE_SMELL,MAJOR,Merge this if statement with the enclosing one.,PR_crewAI_2352:src/crewai/agent.py,145,145,python:S1066,756.0,230.0,7.0,986.0
